index,Long,Lat,UTM_X,UTM_Y,Cov00
161,127.0778667,37.5413583,330187.9660526463,4156665.7478655064,0.00019600000000000002
162,127.07786549999999,37.5413578,330187.8588930515,4156665.6945538344,0.00019600000000000002
163,127.0778641,37.541357,330187.73338189785,4156665.608315625,0.00019600000000000002
164,127.07786279999999,37.5413565,330187.61738687777,4156665.5551846353,0.00019600000000000002
165,127.0778615,37.5413558,330187.50093804556,4156665.4798617163,0.00019600000000000002
166,127.07786019999999,37.5413551,330187.38448921125,4156665.404538799,0.00019600000000000002
167,127.0778589,37.541354399999996,330187.2680403748,4156665.3292158823,0.00019600000000000002
168,127.0778577,37.541353699999995,330187.16042695846,4156665.2537122895,0.00019600000000000002
169,127.07785639999999,37.541353099999995,330187.0442050247,4156665.1894853413,0.00019600000000000002
170,127.077855,37.541352599999996,330186.919374574,4156665.1365350387,0.00019600000000000002
171,127.07785369999999,37.541351999999996,330186.8031526366,4156665.072308095,0.00019600000000000002
172,127.07785229999999,37.541351399999996,330186.6780952727,4156665.008261831,0.00019600000000000002
173,127.07785089999999,37.5413509,330186.5532648166,4156664.955311536,0.00019600000000000002
174,127.0778496,37.5413504,330186.4372697815,4156664.90218056,0.00019600000000000002
175,127.07784819999999,37.5413499,330186.31243932224,4156664.849230268,0.00019600000000000002
176,127.0778469,37.5413493,330186.1962173758,4156664.7850033306,0.00019600000000000002
177,127.0778455,37.5413488,330186.07138691307,4156664.732053042,0.00019600000000000002
178,127.0778441,37.541348299999996,330185.9465564486,4156664.6791027538,0.00019600000000000002
179,127.07784269999999,37.5413478,330185.82172598015,4156664.626152468,0.00019600000000000002
180,127.0778414,37.5413473,330185.70573093544,4156664.573021503,0.00019600000000000002
181,127.07784,37.5413469,330185.5811273749,4156664.5311671854,0.00019600000000000002
182,127.07783859999999,37.541346399999995,330185.45629690395,4156664.478216904,0.00019600000000000002
183,127.07783719999999,37.5413461,330185.33192024985,4156664.4474585555,0.00019600000000000002
184,127.07783579999999,37.5413456,330185.2070897736,4156664.394508278,0.00019600000000000002
185,127.07783429999999,37.5413454,330185.0741046034,4156664.3750265795,0.00019600000000000002
186,127.077833,37.5413449,330184.95810954995,4156664.3218956254,0.00019600000000000002
187,127.0778316,37.541344699999996,330184.83395980106,4156664.302233247,0.00019600000000000002
188,127.0778302,37.5413445,330184.70981005154,4156664.282570872,0.00019600000000000002
189,127.07782879999999,37.5413444,330184.5858872115,4156664.2740044626,0.00019600000000000002
190,127.0778275,37.541344099999996,330184.47034597385,4156664.243065444,0.00019600000000000002
191,127.0778261,37.541343999999995,330184.3464231328,4156664.2344990373,0.00019600000000000002
192,127.0778246,37.5413439,330184.2136648657,4156664.226113317,0.00019600000000000002
193,127.07782309999999,37.5413437,330184.08067968953,4156664.206631634,0.00019600000000000002
194,127.0778217,37.5413436,330183.9567568472,4156664.198065233,0.00019600000000000002
195,127.07782019999999,37.541343499999996,330183.8239985788,4156664.189679518,0.00019600000000000002
196,127.0778187,37.541343499999996,330183.6914672236,4156664.1923897704,0.00019600000000000002
197,127.0778172,37.5413436,330183.55916277994,4156664.206195989,0.00019600000000000002
198,127.0778158,37.5413437,330183.4356937601,4156664.219821527,0.00019600000000000002
199,127.0778143,37.5413438,330183.30338931707,4156664.23362775,0.00019600000000000002
200,127.07781279999999,37.541344099999996,330183.1715386963,4156664.2696259045,0.00019600000000000002
201,127.0778112,37.5413444,330183.0308526553,4156664.305804745,0.00019600000000000002
202,127.0778096,37.5413448,330182.8903935279,4156664.353079552,0.00019600000000000002
203,127.07780799999999,37.541345199999995,330182.74993439985,4156664.400354362,0.00019600000000000002
204,127.07780659999999,37.5413456,330182.62714612205,4156664.4472678057,0.00019600000000000002
205,127.07780509999999,37.5413461,330182.4957493354,4156664.505457901,0.00019600000000000002
206,127.0778036,37.5413467,330182.3645794613,4156664.574743963,0.00019600000000000002
207,127.0778022,37.5413473,330182.24224501476,4156664.6438493407,0.00019600000000000002
208,127.0778007,37.541348,330182.11130206066,4156664.724231371,0.00019600000000000002
209,127.07779939999999,37.5413487,330181.99802995485,4156664.8042520327,0.00019600000000000002
